Team,Time,Type,Puzzle,Submission,Response
xxrated,2020-02-08 11:53:20,unlock,elements-war,,
fireextinguisher,2020-02-08 11:54:08,submission,flying-high,1250ST,Wrong Answer.
fireextinguisher,2020-02-08 11:54:15,submission,flying-high,1250CT,Wrong Answer.
fireextinguisher,2020-02-08 11:54:20,submission,flying-high,1250MT,Wrong Answer.
fireextinguisher,2020-02-08 11:55:41,submission,flying-high,1250VT,Wrong Answer.
xxrated,2020-02-08 11:57:45,submission,elements-war,BYFRIENDSHIP,Wrong Answer.
xxrated,2020-02-08 11:58:20,submission,elements-war,WORKINHARMONY,Wrong Answer.
xxrated,2020-02-08 11:58:46,submission,elements-war,WORKTOGETHER,Wrong Answer.
datamonster,2020-02-08 12:03:44,submission,recommendations,SONIC,Correct!
datamonster,2020-02-08 12:03:44,solve,recommendations,,
datamonster,2020-02-08 12:04:43,submission,a-to-zecora,AMENDING,Wrong Answer.
datamonster,2020-02-08 12:04:59,submission,a-to-zecora,TANKS,Wrong Answer.
datamonster,2020-02-08 12:05:23,submission,a-to-zecora,PRINCESS,Wrong Answer.
datamonster,2020-02-08 12:05:39,submission,a-to-zecora,TREASURE,Wrong Answer.
datamonster,2020-02-08 12:05:40,submission,a-to-zecora,BLOOM,Wrong Answer.
datamonster,2020-02-08 12:05:52,submission,a-to-zecora,RARITY,Wrong Answer.
datamonster,2020-02-08 12:06:02,submission,a-to-zecora,MEMORIES,Wrong Answer.
datamonster,2020-02-08 12:06:04,submission,a-to-zecora,SCARE,Wrong Answer.
datamonster,2020-02-08 12:06:06,submission,a-to-zecora,MASTER,Wrong Answer.
datamonster,2020-02-08 12:06:18,submission,a-to-zecora,CRUSADERS,Wrong Answer.
datamonster,2020-02-08 12:06:20,submission,a-to-zecora,CASTLE,Wrong Answer.
datamonster,2020-02-08 12:06:49,submission,a-to-zecora,PARTY,Wrong Answer.
datamonster,2020-02-08 12:06:50,submission,a-to-zecora,SLICE,Wrong Answer.
datamonster,2020-02-08 12:07:03,submission,a-to-zecora,CANTERLOT,Wrong Answer.
datamonster,2020-02-08 12:07:23,submission,a-to-zecora,SPIKE,Wrong Answer.
datamonster,2020-02-08 12:07:24,submission,a-to-zecora,POOPED,Wrong Answer.
datamonster,2020-02-08 12:07:49,submission,a-to-zecora,HEARTHBREAKERS,Wrong Answer.
datamonster,2020-02-08 12:07:50,submission,a-to-zecora,HEARTH,Wrong Answer.
datamonster,2020-02-08 12:07:59,submission,a-to-zecora,DREAM,Wrong Answer.
datamonster,2020-02-08 12:08:01,submission,a-to-zecora,SHEEP,Wrong Answer.
datamonster,2020-02-08 12:08:01,submission,a-to-zecora,MAGIC,Wrong Answer.
datamonster,2020-02-08 12:08:20,submission,a-to-zecora,BOUTIQUE,Wrong Answer.
datamonster,2020-02-08 12:08:29,submission,a-to-zecora,SOCIAL,Wrong Answer.
datamonster,2020-02-08 12:08:33,submission,a-to-zecora,BROTHERHOOVES,Wrong Answer.
datamonster,2020-02-08 12:08:42,submission,a-to-zecora,WANTED,Wrong Answer.
datamonster,2020-02-08 12:08:49,submission,a-to-zecora,FENCES,Wrong Answer.
datamonster,2020-02-08 12:09:07,submission,a-to-zecora,ATTRACTION,Correct!
datamonster,2020-02-08 12:09:07,solve,a-to-zecora,,
fireextinguisher,2020-02-08 12:15:49,submission,flying-high,1250AT,Wrong Answer.
fireextinguisher,2020-02-08 12:15:53,submission,flying-high,1250BT,Wrong Answer.
datamonster,2020-02-08 12:16:10,submission,seasoned-traveler,THERETURNOFNIGHTMAREMOON,Correct!
datamonster,2020-02-08 12:16:10,solve,seasoned-traveler,,
datamonster,2020-02-08 12:16:10,unlock,endgame,,
fireextinguisher,2020-02-08 12:16:15,submission,flying-high,1250UT,Wrong Answer.
fireextinguisher,2020-02-08 12:16:23,submission,flying-high,1250DT,Wrong Answer.
fireextinguisher,2020-02-08 12:16:39,submission,flying-high,1250IT,Wrong Answer.
fireextinguisher,2020-02-08 12:16:48,submission,flying-high,1250ET,Wrong Answer.
fireextinguisher,2020-02-08 12:16:53,submission,flying-high,1250FT,Almost there! What's something that's 1250 ft?
fireextinguisher,2020-02-08 12:17:29,submission,flying-high,EMPIRESTATEBUILDING,Correct!
fireextinguisher,2020-02-08 12:17:29,solve,flying-high,,
fireextinguisher,2020-02-08 12:17:29,unlock,equestrian-tour,,
IguanaGamers,2020-02-08 12:19:27,submission,the-key-is-going-slow-and-steady,TORTOISE,Wrong Answer.
quarks,2020-02-08 12:28:27,submission,the-key-is-going-slow-and-steady,PETSLEFT,Keep going!
Erbo79,2020-02-08 12:38:07,submission,not-quite-a-polka,HORSESHOEFALLS,Wrong Answer.
Erbo79,2020-02-08 12:38:19,submission,the-key-is-going-slow-and-steady,HORSESHOEFALLS,Wrong Answer.
Erbo79,2020-02-08 12:38:50,submission,equestrian-tour,PLACEBIGGERONTHEINSIDE,Almost there! What's a place bigger on the inside?
Erbo79,2020-02-08 12:39:51,submission,equestrian-tour,TARDIS,Correct!
Erbo79,2020-02-08 12:39:51,solve,equestrian-tour,,
Erbo79,2020-02-08 12:39:51,unlock,cross-eyed,,
Erbo79,2020-02-08 12:39:51,unlock,imperial-geography,,
Erbo79,2020-02-08 12:39:51,unlock,number-hunting,,
Erbo79,2020-02-08 12:39:51,unlock,recommendations,,
quarks,2020-02-08 12:41:26,submission,number-hunting,CHRONOMALYATLANDISORTITANICMOTHSMO,Wrong Answer.
inkhorse,2020-02-08 12:45:15,submission,art-of-the-dress,PAETISAN,Wrong Answer.
inkhorse,2020-02-08 12:45:30,submission,art-of-the-dress,PARTISAN,"It's time we settled this, with a vote. As a team, vote by sending a single email to puzzlesaremagic+thedress@gmail.com, whose subject is exactly ""White and Gold"" or ""Blue and Black"". Put your team name in the body. You should get a reply soon."
mlpb,2020-02-08 12:46:34,submission,seasoned-traveler,THERETURNOFNIGHTMAREMOON,Correct!
mlpb,2020-02-08 12:46:34,solve,seasoned-traveler,,
mlpb,2020-02-08 12:46:34,unlock,endgame,,
hobgoblin,2020-02-08 12:46:48,submission,cross-eyed,NEGOTIATION,Wrong Answer.
mlpb,2020-02-08 12:47:36,submission,number-hunting,MANE,Wrong Answer.
mlpb,2020-02-08 12:47:40,submission,number-hunting,PERFECT,Correct!
mlpb,2020-02-08 12:47:40,solve,number-hunting,,
mlpb,2020-02-08 12:47:43,submission,a-to-zecora,MANE,Wrong Answer.
mlpb,2020-02-08 12:47:46,submission,a-to-zecora,ATTRACTION,Correct!
mlpb,2020-02-08 12:47:46,solve,a-to-zecora,,
martinthemartian,2020-02-08 12:48:16,submission,a-to-zecora,ATTRACTION,Correct!
martinthemartian,2020-02-08 12:48:16,solve,a-to-zecora,,
quarks,2020-02-08 12:48:39,submission,number-hunting,TRIGGER,Wrong Answer.
trundle,2020-02-08 12:53:59,submission,anthropology,GAUNTLET,Correct!
trundle,2020-02-08 12:53:59,solve,anthropology,,
trundle,2020-02-08 12:53:59,unlock,seasoned-traveler,,
Captain_Carnation,2020-02-08 12:54:25,submission,imperial-geography,UBIQUITOUSHAWKER,Wrong Answer.
Captain_Carnation,2020-02-08 12:54:32,submission,imperial-geography,UBIQUITOUS,Wrong Answer.
Captain_Carnation,2020-02-08 12:54:36,submission,imperial-geography,HAWKER,Wrong Answer.
quarks,2020-02-08 12:58:36,submission,number-hunting,CHRONOMALYATLANDISORTITANICMOTHSAO,Wrong Answer.
ABIMABTBIB,2020-02-08 13:01:28,submission,endgame,BRINGBACKELEMENTSBYPULLINGATIMEHEIST,Correct! Refresh the page to get a new link.
ABIMABTBIB,2020-02-08 13:01:28,solve,endgame,,
ABIMABTBIB,2020-02-08 13:01:28,unlock,elements-war,,
rocklobsters,2020-02-08 13:01:35,submission,a-to-zecora,THREADWEED,Wrong Answer.
rocklobsters,2020-02-08 13:01:39,submission,a-to-zecora,DISLOYALLY,Wrong Answer.
gheizhwinder,2020-02-08 13:04:04,submission,flying-high,CARPET,Wrong Answer.
rocklobsters,2020-02-08 13:04:41,submission,a-to-zecora,CLITTERCLATTER,Wrong Answer.
rocklobsters,2020-02-08 13:06:14,submission,a-to-zecora,WHIPPERSNAPPER,Wrong Answer.
mcdmi,2020-02-08 13:12:43,submission,a-to-zecora,ATTRACTION,Correct!
mcdmi,2020-02-08 13:12:43,solve,a-to-zecora,,
mcdmi,2020-02-08 13:12:43,unlock,anthropology,,
Captain_Carnation,2020-02-08 13:13:15,submission,recommendations,WHATBANDCAMPPAGE,Wrong Answer.
WereDoomed,2020-02-08 13:16:47,submission,endgame,BRINGBACKELEMENTSBYPULLINGATIMEHEIST,Correct! Refresh the page to get a new link.
WereDoomed,2020-02-08 13:16:47,solve,endgame,,
WereDoomed,2020-02-08 13:16:47,unlock,elements-war,,
gheizhwinder,2020-02-08 13:18:38,submission,flying-high,CAREER,Wrong Answer.
dbatche3,2020-02-08 13:23:21,submission,equestrian-tour,PLACEBIGGERONTHEINSIDE,Almost there! What's a place bigger on the inside?
ABIMABTBIB,2020-02-08 13:23:25,submission,a-to-zecora,ATTRACTION,Correct!
ABIMABTBIB,2020-02-08 13:23:25,solve,a-to-zecora,,
dbatche3,2020-02-08 13:23:37,submission,equestrian-tour,TARDIS,Correct!
dbatche3,2020-02-08 13:23:37,solve,equestrian-tour,,
dbatche3,2020-02-08 13:23:37,unlock,cross-eyed,,
dbatche3,2020-02-08 13:23:37,unlock,imperial-geography,,
dbatche3,2020-02-08 13:23:37,unlock,number-hunting,,
dbatche3,2020-02-08 13:23:37,unlock,recommendations,,
inkhorse,2020-02-08 13:23:56,submission,the-key-is-going-slow-and-steady,PETSLEFT,Keep going!
firegate,2020-02-08 13:25:08,submission,endgame,ROCKYHORRORPICTURESHOW,Wrong Answer.
WereDoomed,2020-02-08 13:33:04,submission,the-key-is-going-slow-and-steady,BALTIMOREWASHINGTONAIRPORT,Wrong Answer.
WereDoomed,2020-02-08 13:33:13,submission,its-a-long-story,BALTIMOREWASHINGTONAIRPORT,Wrong Answer.
firegate,2020-02-08 13:33:34,submission,endgame,HOWLING,Wrong Answer.
firegate,2020-02-08 13:34:10,submission,endgame,ASGARD,Wrong Answer.
firegate,2020-02-08 13:34:41,submission,endgame,BRINGBACKELEMENTSBYPULLINGATIMEHEIST,Correct! Refresh the page to get a new link.
firegate,2020-02-08 13:34:41,solve,endgame,,
firegate,2020-02-08 13:34:41,unlock,elements-war,,
WereDoomed,2020-02-08 13:35:15,submission,its-a-long-story,BALTIMOREWASHINGTONMAGLEV,Wrong Answer.
WereDoomed,2020-02-08 13:35:27,submission,the-key-is-going-slow-and-steady,BALTIMOREWASHINGTONMAGLEV,Wrong Answer.
inkhorse,2020-02-08 13:36:15,submission,the-key-is-going-slow-and-steady,QFUTMFGU,Wrong Answer.
inkhorse,2020-02-08 13:36:35,submission,the-key-is-going-slow-and-steady,PETALEFT,Wrong Answer.
quarks,2020-02-08 13:37:45,submission,number-hunting,MONSTER,Wrong Answer.
gheizhwinder,2020-02-08 13:37:49,submission,flying-high,CARDIO,Wrong Answer.
quarks,2020-02-08 13:38:21,submission,number-hunting,CHRONOMALYATLANDISORTITANICMOTHSAY,Almost there!
ringmybell,2020-02-08 13:38:42,submission,the-key-is-going-slow-and-steady,FRICKART,Wrong Answer.
quarks,2020-02-08 13:39:30,submission,number-hunting,PERFECT,Correct!
quarks,2020-02-08 13:39:30,solve,number-hunting,,
quarks,2020-02-08 13:39:30,unlock,anthropology,,
Equestranauts,2020-02-08 13:40:14,submission,number-hunting,MONSTER,Wrong Answer.
ringmybell,2020-02-08 13:40:17,submission,the-key-is-going-slow-and-steady,CARNEGIE,Wrong Answer.
ringmybell,2020-02-08 13:40:41,submission,the-key-is-going-slow-and-steady,DUQUESNE,Wrong Answer.
inkhorse,2020-02-08 13:41:56,submission,the-key-is-going-slow-and-steady,TENPETSLEFT,Wrong Answer.
royal_cuties,2020-02-08 13:43:01,submission,endgame,CALIBUR,Wrong Answer.
inkhorse,2020-02-08 13:43:17,submission,art-of-the-dress,GREENBOOTS,Correct!
inkhorse,2020-02-08 13:43:17,solve,art-of-the-dress,,
cypiot,2020-02-08 13:44:19,submission,the-key-is-going-slow-and-steady,PETSLEFT,Keep going!
cypiot,2020-02-08 13:44:26,submission,the-key-is-going-slow-and-steady,PETSRIGHT,Wrong Answer.
inkhorse,2020-02-08 13:46:18,submission,the-key-is-going-slow-and-steady,EIGHTPETSLEFT,Wrong Answer.
cypiot,2020-02-08 13:47:41,submission,the-key-is-going-slow-and-steady,ATEIFTLE,Wrong Answer.
ringmybell,2020-02-08 13:48:48,submission,the-key-is-going-slow-and-steady,CHRYSLER,Wrong Answer.
ringmybell,2020-02-08 13:49:04,submission,the-key-is-going-slow-and-steady,HIGHLINE,Wrong Answer.
Equestranauts,2020-02-08 13:49:29,submission,number-hunting,DUELISTS,Wrong Answer.
ringmybell,2020-02-08 13:49:42,submission,the-key-is-going-slow-and-steady,BROOKLYN,Wrong Answer.
WereDoomed,2020-02-08 13:49:45,submission,a-to-zecora,QUINE,Wrong Answer.
Dc11111,2020-02-08 13:49:56,submission,its-a-long-story,BALTIMORECONVENTIONCENTER,Correct!
Dc11111,2020-02-08 13:49:56,solve,its-a-long-story,,
Equestranauts,2020-02-08 13:50:06,submission,number-hunting,DUELIST,Wrong Answer.
ringmybell,2020-02-08 13:50:09,submission,the-key-is-going-slow-and-steady,BRONXZOO,Wrong Answer.
cypiot,2020-02-08 13:50:33,submission,the-key-is-going-slow-and-steady,ATEYFTLE,Wrong Answer.
WereDoomed,2020-02-08 13:51:07,submission,recommendations,SONIC,Correct!
WereDoomed,2020-02-08 13:51:07,solve,recommendations,,
ringmybell,2020-02-08 13:51:08,submission,the-key-is-going-slow-and-steady,FLATIRON,Wrong Answer.
Captain_Carnation,2020-02-08 13:52:32,submission,imperial-geography,FIGHTERCMISUBIQUITOUSHAWKERPLANE,Wrong Answer.
gheizhwinder,2020-02-08 13:53:36,submission,flying-high,CARDIA,Wrong Answer.
WereDoomed,2020-02-08 13:53:37,submission,a-to-zecora,ATTRACTION,Correct!
WereDoomed,2020-02-08 13:53:37,solve,a-to-zecora,,
cypiot,2020-02-08 13:54:23,submission,the-key-is-going-slow-and-steady,STEP,Wrong Answer.
cypiot,2020-02-08 13:54:26,submission,the-key-is-going-slow-and-steady,STEPBACK,Wrong Answer.
cypiot,2020-02-08 13:54:30,submission,the-key-is-going-slow-and-steady,STEPPETS,Wrong Answer.
cypiot,2020-02-08 13:54:32,submission,the-key-is-going-slow-and-steady,PETSSTEP,Wrong Answer.
hobgoblin,2020-02-08 13:55:11,submission,cross-eyed,INSPIRATION,Correct!
hobgoblin,2020-02-08 13:55:11,solve,cross-eyed,,
hobgoblin,2020-02-08 13:55:11,unlock,anthropology,,
ABIMABTBIB,2020-02-08 13:59:53,submission,elements-war,HBNVAJPPRWEH,Wrong Answer.
WereDoomed,2020-02-08 14:01:42,submission,the-key-is-going-slow-and-steady,WESTSIDE,Wrong Answer.
Equestranauts,2020-02-08 14:02:32,submission,number-hunting,TRAGEDY,Wrong Answer.
Equestranauts,2020-02-08 14:03:04,submission,number-hunting,GOUNDER,Wrong Answer.
Captain_Carnation,2020-02-08 14:03:10,submission,imperial-geography,HURRICANE,Correct!
Captain_Carnation,2020-02-08 14:03:10,solve,imperial-geography,,
Captain_Carnation,2020-02-08 14:03:10,unlock,anthropology,,
inkhorse,2020-02-08 14:03:35,submission,the-key-is-going-slow-and-steady,VENETIAN,Correct!
inkhorse,2020-02-08 14:03:35,solve,the-key-is-going-slow-and-steady,,
WereDoomed,2020-02-08 14:04:35,submission,the-key-is-going-slow-and-steady,VENETIAN,Correct!
WereDoomed,2020-02-08 14:04:35,solve,the-key-is-going-slow-and-steady,,
WereDoomed,2020-02-08 14:06:07,submission,its-a-long-story,BALTIMOREWASHINGTONREGION,Wrong Answer.
ABIMABTBIB,2020-02-08 14:11:19,submission,elements-war,ONIUWHRASMOARINBO,Wrong Answer.
lexingtons,2020-02-08 14:11:27,submission,cross-eyed,INSPIRATION,Correct!
lexingtons,2020-02-08 14:11:27,solve,cross-eyed,,
AMM,2020-02-08 14:11:43,unlock,art-of-the-dress,,
AMM,2020-02-08 14:11:43,unlock,not-quite-a-polka,,
AMM,2020-02-08 14:11:43,unlock,applejacks-game,,
AMM,2020-02-08 14:11:43,unlock,its-a-long-story,,
AMM,2020-02-08 14:11:43,unlock,the-key-is-going-slow-and-steady,,
AMM,2020-02-08 14:11:43,unlock,flying-high,,
firegate,2020-02-08 14:12:25,submission,elements-war,HARMONIOUSRAINBOW,Correct! You've finished the hunt. Refresh the page to get a new link.
firegate,2020-02-08 14:12:25,solve,elements-war,,
ringmybell,2020-02-08 14:13:27,submission,the-key-is-going-slow-and-steady,COLORATURA,Wrong Answer.
ringmybell,2020-02-08 14:15:03,submission,the-key-is-going-slow-and-steady,LADYLIBERTY,Wrong Answer.
ABIMABTBIB,2020-02-08 14:15:32,submission,elements-war,HARMONIOUSRAINBOWS,Wrong Answer.
ABIMABTBIB,2020-02-08 14:15:54,submission,elements-war,HARMONIOUSRAINBOW,Correct! You've finished the hunt. Refresh the page to get a new link.
ABIMABTBIB,2020-02-08 14:15:54,solve,elements-war,,
ringmybell,2020-02-08 14:16:18,submission,the-key-is-going-slow-and-steady,TIMESSQUARE,Wrong Answer.
ringmybell,2020-02-08 14:16:43,submission,the-key-is-going-slow-and-steady,BROADWAY,Wrong Answer.
ringmybell,2020-02-08 14:16:53,submission,the-key-is-going-slow-and-steady,NEWYORKBOTANICALGARDEN,Wrong Answer.
ringmybell,2020-02-08 14:17:26,submission,the-key-is-going-slow-and-steady,ROCKEFELLER,Wrong Answer.
ringmybell,2020-02-08 14:17:37,submission,the-key-is-going-slow-and-steady,MANHATTANPARK,Wrong Answer.
ringmybell,2020-02-08 14:17:55,submission,the-key-is-going-slow-and-steady,ROCKEFELLERCENTER,Wrong Answer.
WereDoomed,2020-02-08 14:20:10,submission,its-a-long-story,BALTIMORECONVENTIONCENTER,Correct!
WereDoomed,2020-02-08 14:20:10,solve,its-a-long-story,,
callie,2020-02-08 14:26:36,submission,endgame,BRINGBACKELEMENTSBYPULLINGATIMEHEIST,Correct! Refresh the page to get a new link.
callie,2020-02-08 14:26:36,solve,endgame,,
callie,2020-02-08 14:26:36,unlock,elements-war,,
gheizhwinder,2020-02-08 14:28:00,submission,flying-high,1250FT,Almost there! What's something that's 1250 ft?
gheizhwinder,2020-02-08 14:29:37,submission,flying-high,EMPIRESTATEBUILDING,Correct!
gheizhwinder,2020-02-08 14:29:37,solve,flying-high,,
ringmybell,2020-02-08 14:33:08,submission,equestrian-tour,TARDIS,Correct!
ringmybell,2020-02-08 14:33:08,solve,equestrian-tour,,
ringmybell,2020-02-08 14:33:09,unlock,cross-eyed,,
ringmybell,2020-02-08 14:33:09,unlock,imperial-geography,,
ringmybell,2020-02-08 14:33:09,unlock,number-hunting,,
ringmybell,2020-02-08 14:33:09,unlock,recommendations,,
mcdmi,2020-02-08 14:41:13,submission,recommendations,LYCANDESEBEATS,Wrong Answer.
WereDoomed,2020-02-08 14:41:44,submission,elements-war,HARMONIOUSRAINBOW,Correct! You've finished the hunt. Refresh the page to get a new link.
WereDoomed,2020-02-08 14:41:44,solve,elements-war,,
quarks,2020-02-08 14:43:27,submission,anthropology,SIA,Wrong Answer.
inkhorse,2020-02-08 14:48:06,submission,applejacks-game,FUJI,Wrong Answer.
inkhorse,2020-02-08 14:48:20,submission,applejacks-game,BRAEBURN,Wrong Answer.
Dc11111,2020-02-08 15:02:21,submission,art-of-the-dress,PARTISAN,"It's time we settled this, with a vote. As a team, vote by sending a single email to puzzlesaremagic+thedress@gmail.com, whose subject is exactly ""White and Gold"" or ""Blue and Black"". Put your team name in the body. You should get a reply soon."
Dc11111,2020-02-08 15:04:31,submission,art-of-the-dress,GREENBOOTS,Correct!
Dc11111,2020-02-08 15:04:31,solve,art-of-the-dress,,
spiritof76,2020-02-08 15:04:40,submission,art-of-the-dress,PARTISAN,"It's time we settled this, with a vote. As a team, vote by sending a single email to puzzlesaremagic+thedress@gmail.com, whose subject is exactly ""White and Gold"" or ""Blue and Black"". Put your team name in the body. You should get a reply soon."
inkhorse,2020-02-08 15:06:53,submission,applejacks-game,LONGBRANCHSALOON,Correct!
inkhorse,2020-02-08 15:06:53,solve,applejacks-game,,
spiritof76,2020-02-08 15:14:27,submission,art-of-the-dress,GREENBOOTS,Correct!
spiritof76,2020-02-08 15:14:27,solve,art-of-the-dress,,
Captain_Carnation,2020-02-08 15:14:40,submission,recommendations,FINDNEXTLYRICS,Keep going!
Praxidike,2020-02-08 15:17:41,submission,not-quite-a-polka,TIC,Wrong Answer.
gheizhwinder,2020-02-08 15:19:52,submission,applejacks-game,FUJI,Wrong Answer.
mcdmi,2020-02-08 15:20:02,submission,anthropology,GAUNTLET,Correct!
mcdmi,2020-02-08 15:20:02,solve,anthropology,,
mcdmi,2020-02-08 15:20:02,unlock,seasoned-traveler,,
Kuerbis,2020-02-08 15:30:56,submission,elements-war,HARMONIOUSRAINBOW,Correct! You've finished the hunt. Refresh the page to get a new link.
Kuerbis,2020-02-08 15:30:56,solve,elements-war,,
psteindel,2020-02-08 15:31:50,submission,art-of-the-dress,SOUTHCOL,Wrong Answer.
psteindel,2020-02-08 15:31:58,submission,applejacks-game,SOUTHCOL,Wrong Answer.
psteindel,2020-02-08 15:34:51,submission,art-of-the-dress,SOUTHCOLBASECAMP,Wrong Answer.
psteindel,2020-02-08 15:34:57,submission,applejacks-game,SOUTHCOLBASECAMP,Wrong Answer.
Hale_Aerys,2020-02-08 15:40:37,unlock,art-of-the-dress,,
Hale_Aerys,2020-02-08 15:40:37,unlock,not-quite-a-polka,,
Hale_Aerys,2020-02-08 15:40:37,unlock,applejacks-game,,
Hale_Aerys,2020-02-08 15:40:37,unlock,its-a-long-story,,
Hale_Aerys,2020-02-08 15:40:37,unlock,the-key-is-going-slow-and-steady,,
Hale_Aerys,2020-02-08 15:40:37,unlock,flying-high,,
haus,2020-02-08 15:43:50,submission,art-of-the-dress,PARTISAN,"It's time we settled this, with a vote. As a team, vote by sending a single email to puzzlesaremagic+thedress@gmail.com, whose subject is exactly ""White and Gold"" or ""Blue and Black"". Put your team name in the body. You should get a reply soon."
haus,2020-02-08 15:46:16,submission,art-of-the-dress,GREENBOOTS,Correct!
haus,2020-02-08 15:46:16,solve,art-of-the-dress,,
lexingtons,2020-02-08 15:49:06,submission,the-key-is-going-slow-and-steady,SHOWGIRL,Wrong Answer.
lexingtons,2020-02-08 15:49:39,submission,the-key-is-going-slow-and-steady,GAMBLING,Wrong Answer.
Hale_Aerys,2020-02-08 15:52:03,submission,art-of-the-dress,PALEPLUM,Wrong Answer.
Captain_Carnation,2020-02-08 15:54:37,submission,recommendations,PONYVILLEFMCOM,"Almost there! If you hit technical issues, try Ponyville Live instead."
inkhorse,2020-02-08 16:03:35,submission,its-a-long-story,BALTIMORECONVENTIONCENTER,Correct!
inkhorse,2020-02-08 16:03:35,solve,its-a-long-story,,
inkhorse,2020-02-08 16:03:35,unlock,equestrian-tour,,
